"","sample","interval_score","dispersion","underprediction","overprediction","coverage_deviation","bias","ae_median","rs_cir","base","week","dt_event","Median","LI","LS","LIb","LSb","casos","cov_50","cov_95"
"2776",2473,2.03,0.43,1.6,0,-0.18,-0.95,4,"SUL-BARRETOS",2022-07-20,11,2022-07-20,2,0,13,1,4,6,0,1
"2777",1276,0.45,0.25,0.2,0,0.22,-0.5,1,"SUL-BARRETOS",2022-08-10,8,2022-07-20,5,4,9,4,6,6,1,1
"2778",1339,0.25,0.25,0,0,0.42,0,0,"SUL-BARRETOS",2022-08-10,9,2022-07-27,2,1,6,1,3,2,1,1
"2779",1402,0.59,0.39,0.2,0,0.22,-0.5,1,"SUL-BARRETOS",2022-08-10,10,2022-08-03,2,0,9,1,4,3,1,1
"2780",1465,1.53,0.53,1,0,-0.18,-0.95,3,"SUL-BARRETOS",2022-08-10,11,2022-08-10,3,0,13,1,5,6,0,1
"2781",2536,0.45,0.25,0,0.2,0.22,0.5,1,"SUL-BARRETOS",2022-08-24,8,2022-08-03,4,3,8,3,5,3,1,1
"2782",2599,0.67,0.27,0.4,0,0.22,-0.5,2,"SUL-BARRETOS",2022-08-24,9,2022-08-10,4,3,10,4,6,6,1,1
"2783",2662,0.72,0.52,0,0.2,0.22,0.5,1,"SUL-BARRETOS",2022-08-24,10,2022-08-17,4,1,13,2,6,3,1,1
"2784",2725,1.07,0.67,0,0.4,0.22,0.5,2,"SUL-BARRETOS",2022-08-24,11,2022-08-24,4,0,17,2,7,2,1,1
"2785",268,0.02,0.02,0,0,0.42,0,0,"SUL-BARRETOS",2022-11-05,8,2022-10-15,1,1,3,1,1,1,1,1
"2786",331,0.02,0.02,0,0,0.42,0,0,"SUL-BARRETOS",2022-11-05,9,2022-10-22,0,0,2,0,0,0,1,1
"2787",394,0.13,0.13,0,0,0.42,0,0,"SUL-BARRETOS",2022-11-05,10,2022-10-29,0,0,3,0,1,0,1,1
"2788",457,0.33,0.13,0.2,0,0.22,-0.5,1,"SUL-BARRETOS",2022-11-05,11,2022-11-05,0,0,3,0,1,1,1,1
"2789",1528,0.96,0.76,0,0.2,0.22,0.5,1,"SUL-BARRETOS",2022-12-10,8,2022-11-19,4,2,28,2,7,3,1,1
"2790",1591,2.16,1.16,0,1,-0.18,0.95,3,"SUL-BARRETOS",2022-12-10,9,2022-11-26,5,2,48,3,10,2,0,1
"2791",1654,5.14,1.94,0,3.2,-0.18,0.95,8,"SUL-BARRETOS",2022-12-10,10,2022-12-03,9,1,75,5,17,1,0,1
"2792",1717,4.84,3.84,0,1,0.22,0.5,5,"SUL-BARRETOS",2022-12-10,11,2022-12-10,13,1,155,6,29,8,1,1
"2793",2788,0.13,0.13,0,0,0.42,0,0,"SUL-BARRETOS",2023-01-28,8,2023-01-07,3,3,6,3,4,3,1,1
"2794",2851,1.35,0.15,0,1.2,-0.58,1,2,"SUL-BARRETOS",2023-01-28,9,2023-01-14,3,2,7,2,3,1,0,0
"2795",2914,0.38,0.38,0,0,0.42,0,0,"SUL-BARRETOS",2023-01-28,10,2023-01-21,1,0,8,0,3,1,1,1
"2796",2977,0.43,0.43,0,0,0.42,0,0,"SUL-BARRETOS",2023-01-28,11,2023-01-28,2,0,13,1,4,2,1,1
"2797",2032,0.14,0.14,0,0,0.42,0,0,"SUL-BARRETOS",2023-02-18,8,2023-01-29,2,2,6,2,3,2,1,1
"2798",2095,0.46,0.26,0,0.2,0.22,0.5,1,"SUL-BARRETOS",2023-02-18,9,2023-02-05,3,2,8,2,4,2,1,1
"2799",2158,1.21,0.41,0,0.8,-0.18,0.95,2,"SUL-BARRETOS",2023-02-18,10,2023-02-12,3,1,12,2,5,1,0,1
"2800",2221,1.09,0.69,0,0.4,0.22,0.5,2,"SUL-BARRETOS",2023-02-18,11,2023-02-19,3,0,19,1,6,1,1,1
"2801",1024,0.13,0.13,0,0,0.42,0,0,"SUL-BARRETOS",2023-03-10,8,2023-02-18,0,0,3,0,1,0,1,1
"2802",1087,0.33,0.13,0.2,0,0.22,-0.5,1,"SUL-BARRETOS",2023-03-10,9,2023-02-25,0,0,3,0,1,1,1,1
"2803",1150,0.95,0.15,0.8,0,-0.18,-0.95,2,"SUL-BARRETOS",2023-03-10,10,2023-03-04,0,0,5,0,1,2,0,1
"2804",1213,0.47,0.27,0.2,0,0.22,-0.5,1,"SUL-BARRETOS",2023-03-10,11,2023-03-11,0,0,7,0,2,1,1,1
"2805",3040,1.26,0.46,0,0.8,-0.18,0.95,2,"SUL-BARRETOS",2023-04-28,8,2023-04-07,3,1,17,2,5,1,0,1
"2806",3103,1.11,0.71,0,0.4,0.22,0.5,2,"SUL-BARRETOS",2023-04-28,9,2023-04-14,5,2,23,3,8,3,1,1
"2807",3166,1.61,1.01,0,0.6,0.22,0.5,3,"SUL-BARRETOS",2023-04-28,10,2023-04-21,5,0,31,2,9,2,1,1
"2808",3229,2.07,1.47,0,0.6,0.22,0.5,3,"SUL-BARRETOS",2023-04-28,11,2023-04-28,6,0,47,3,13,3,1,1
"2809",54,0.76,0.16,0,0.6,-0.18,0.95,1,"SÃO JOSÉ DO RIO PRETO",2022-05-04,8,2022-04-13,77,76,82,77,78,76,0,1
"2810",117,15.6,0.4,15.2,0,-0.58,-1,18,"SÃO JOSÉ DO RIO PRETO",2022-05-04,9,2022-04-20,54,50,60,52,55,72,0,0
"2811",180,31.33,2.13,29.2,0,-0.58,-1,48,"SÃO JOSÉ DO RIO PRETO",2022-05-04,10,2022-04-27,40,25,78,33,49,88,0,0
"2812",243,27.24,3.64,23.6,0,-0.18,-0.95,50,"SÃO JOSÉ DO RIO PRETO",2022-05-04,11,2022-05-04,43,17,101,31,59,93,0,1
"2813",810,47.81,0.41,0,47.4,-0.58,1,49,"SÃO JOSÉ DO RIO PRETO",2022-06-08,8,2022-05-18,199,196,207,198,201,150,0,0
"2814",873,28.65,1.05,27.6,0,-0.58,-1,36,"SÃO JOSÉ DO RIO PRETO",2022-06-08,9,2022-05-25,169,160,185,166,174,205,0,0
"2815",936,48.7,7.7,41,0,-0.18,-0.95,91,"SÃO JOSÉ DO RIO PRETO",2022-06-08,10,2022-06-01,104,49,239,80,138,195,0,1
"2816",999,20.92,14.12,0,6.8,0.22,0.5,34,"SÃO JOSÉ DO RIO PRETO",2022-06-08,11,2022-06-08,176,66,398,128,236,142,1,1
"2817",1818,1.53,0.53,0,1,-0.18,0.95,3,"SÃO JOSÉ DO RIO PRETO",2022-06-12,8,2022-05-22,200,196,209,198,202,197,0,1
"2818",1881,1.79,1.19,0,0.6,0.22,0.5,3,"SÃO JOSÉ DO RIO PRETO",2022-06-12,9,2022-05-29,198,188,217,194,203,195,1,1
"2819",1944,22.29,7.89,0,14.4,-0.18,0.95,40,"SÃO JOSÉ DO RIO PRETO",2022-06-12,10,2022-06-05,215,149,358,191,249,175,0,1
"2820",2007,59.43,18.83,0,40.6,-0.18,0.95,109,"SÃO JOSÉ DO RIO PRETO",2022-06-12,11,2022-06-12,271,116,559,209,353,162,0,1
"2821",558,35.44,0.64,34.8,0,-0.58,-1,40,"SÃO JOSÉ DO RIO PRETO",2022-07-06,8,2022-06-15,147,143,157,145,150,187,0,0
"2822",621,11.01,0.81,10.2,0,-0.58,-1,17,"SÃO JOSÉ DO RIO PRETO",2022-07-06,9,2022-06-22,101,94,115,98,104,118,0,0
"2823",684,64.53,2.93,61.6,0,-0.58,-1,88,"SÃO JOSÉ DO RIO PRETO",2022-07-06,10,2022-06-29,46,26,99,37,59,134,0,0
"2824",747,30.86,4.66,26.2,0,-0.18,-0.95,57,"SÃO JOSÉ DO RIO PRETO",2022-07-06,11,2022-07-06,38,10,126,23,58,95,0,1
"2825",2322,20.37,0.37,20,0,-0.58,-1,22,"SÃO JOSÉ DO RIO PRETO",2022-07-20,8,2022-06-29,112,109,116,110,113,134,0,0
"2826",2385,13.14,0.54,12.6,0,-0.58,-1,17,"SÃO JOSÉ DO RIO PRETO",2022-07-20,9,2022-07-06,78,73,87,76,80,95,0,0
"2827",2448,32.04,2.24,29.8,0,-0.58,-1,49,"SÃO JOSÉ DO RIO PRETO",2022-07-20,10,2022-07-13,28,12,66,21,38,77,0,0
"2828",2511,21.62,3.42,18.2,0,-0.18,-0.95,41,"SÃO JOSÉ DO RIO PRETO",2022-07-20,11,2022-07-20,27,7,89,17,43,68,0,1
"2829",1314,1.66,0.26,1.4,0,-0.18,-0.95,3,"SÃO JOSÉ DO RIO PRETO",2022-08-10,8,2022-07-20,65,63,69,64,66,68,0,1
"2830",1377,2.11,0.51,0,1.6,-0.18,0.95,4,"SÃO JOSÉ DO RIO PRETO",2022-08-10,9,2022-07-27,75,71,82,73,77,71,0,1
"2831",1440,34.11,2.11,32,0,-0.58,-1,50,"SÃO JOSÉ DO RIO PRETO",2022-08-10,10,2022-08-03,30,15,66,23,39,80,0,0
"2832",1503,14.61,3.61,11,0,-0.18,-0.95,29,"SÃO JOSÉ DO RIO PRETO",2022-08-10,11,2022-08-10,33,9,100,22,49,62,0,1
"2833",2574,18.65,0.25,18.4,0,-0.58,-1,20,"SÃO JOSÉ DO RIO PRETO",2022-08-24,8,2022-08-03,60,58,63,59,61,80,0,0
"2834",2637,1.52,0.52,1,0,-0.18,-0.95,3,"SÃO JOSÉ DO RIO PRETO",2022-08-24,9,2022-08-10,59,55,67,57,61,62,0,1
"2835",2700,21.19,1.99,19.2,0,-0.58,-1,36,"SÃO JOSÉ DO RIO PRETO",2022-08-24,10,2022-08-17,25,10,59,18,33,61,0,0
"2836",2763,15.67,3.47,12.2,0,-0.18,-0.95,31,"SÃO JOSÉ DO RIO PRETO",2022-08-24,11,2022-08-24,32,10,97,22,48,63,0,1
"2837",306,1.64,0.24,1.4,0,-0.18,-0.95,3,"SÃO JOSÉ DO RIO PRETO",2022-11-05,8,2022-10-15,55,54,58,54,56,58,0,1
"2838",369,0.59,0.39,0,0.2,0.22,0.5,1,"SÃO JOSÉ DO RIO PRETO",2022-11-05,9,2022-10-22,36,33,42,35,38,35,1,1
"2839",432,4.9,1.3,3.6,0,-0.18,-0.95,10,"SÃO JOSÉ DO RIO PRETO",2022-11-05,10,2022-10-29,34,23,53,30,40,44,0,1
"2840",495,14.6,2.4,12.2,0,-0.18,-0.95,27,"SÃO JOSÉ DO RIO PRETO",2022-11-05,11,2022-11-05,37,17,67,28,47,64,0,1
"2841",1566,0.76,0.16,0,0.6,-0.18,0.95,1,"SÃO JOSÉ DO RIO PRETO",2022-12-10,8,2022-11-19,63,62,68,63,64,62,0,1
"2842",1629,1.64,0.64,0,1,-0.18,0.95,3,"SÃO JOSÉ DO RIO PRETO",2022-12-10,9,2022-11-26,63,59,73,61,66,60,0,1
"2843",1692,10.67,2.87,7.8,0,-0.18,-0.95,21,"SÃO JOSÉ DO RIO PRETO",2022-12-10,10,2022-12-03,63,41,108,53,75,84,0,1
"2844",1755,29.51,6.51,23,0,-0.18,-0.95,59,"SÃO JOSÉ DO RIO PRETO",2022-12-10,11,2022-12-10,61,20,181,43,92,120,0,1
"2845",2826,0.44,0.24,0.2,0,0.22,-0.5,1,"SÃO JOSÉ DO RIO PRETO",2023-01-28,8,2023-01-07,34,33,37,33,35,35,1,1
"2846",2889,1.18,0.38,0.8,0,-0.18,-0.95,2,"SÃO JOSÉ DO RIO PRETO",2023-01-28,9,2023-01-14,37,34,42,35,38,39,0,1
"2847",2952,1.91,1.31,0.6,0,0.22,-0.5,3,"SÃO JOSÉ DO RIO PRETO",2023-01-28,10,2023-01-21,31,20,51,26,36,34,1,1
"2848",3015,13.87,2.27,11.6,0,-0.18,-0.95,26,"SÃO JOSÉ DO RIO PRETO",2023-01-28,11,2023-01-28,23,7,64,16,33,49,0,1
"2849",2070,0.46,0.26,0,0.2,0.22,0.5,1,"SÃO JOSÉ DO RIO PRETO",2023-02-18,8,2023-01-29,50,48,54,49,51,49,1,1
"2850",2133,0.53,0.53,0,0,0.42,0,0,"SÃO JOSÉ DO RIO PRETO",2023-02-18,9,2023-02-05,83,78,91,81,85,83,1,1
"2851",2196,10.17,3.57,0,6.6,-0.18,0.95,19,"SÃO JOSÉ DO RIO PRETO",2023-02-18,10,2023-02-12,97,70,157,85,112,78,0,1
"2852",2259,24.81,10.01,0,14.8,-0.18,0.95,46,"SÃO JOSÉ DO RIO PRETO",2023-02-18,11,2023-02-19,115,45,286,83,159,69,0,1
"2853",1062,0.49,0.29,0,0.2,0.22,0.5,1,"SÃO JOSÉ DO RIO PRETO",2023-03-10,8,2023-02-18,68,65,74,67,69,67,1,1
"2854",1125,2.11,0.51,0,1.6,-0.18,0.95,4,"SÃO JOSÉ DO RIO PRETO",2023-03-10,9,2023-02-25,68,64,75,66,70,64,0,1
"2855",1188,14.54,2.34,12.2,0,-0.18,-0.95,27,"SÃO JOSÉ DO RIO PRETO",2023-03-10,10,2023-03-04,63,44,98,55,73,90,0,1
"2856",1251,28.93,5.53,23.4,0,-0.18,-0.95,55,"SÃO JOSÉ DO RIO PRETO",2023-03-10,11,2023-03-11,60,23,166,43,84,115,0,1
"2857",3078,5.87,0.27,5.6,0,-0.58,-1,8,"SÃO JOSÉ DO RIO PRETO",2023-04-28,8,2023-04-07,72,70,77,71,73,80,0,0
"2858",3141,1.41,0.41,1,0,-0.18,-0.95,3,"SÃO JOSÉ DO RIO PRETO",2023-04-28,9,2023-04-14,84,81,92,83,86,87,0,1
"2859",3204,13.47,2.47,11,0,-0.18,-0.95,25,"SÃO JOSÉ DO RIO PRETO",2023-04-28,10,2023-04-21,38,20,77,29,48,63,0,1
"2860",3267,9.14,3.94,5.2,0,-0.18,-0.95,20,"SÃO JOSÉ DO RIO PRETO",2023-04-28,11,2023-04-28,43,15,109,30,60,63,0,1
"2861",6,13.88,3.68,10.2,0,-0.18,-0.95,27,"SÃO PAULO",2022-05-04,8,2022-04-13,494,464,542,480,509,521,0,1
"2862",69,210.62,7.42,203.2,0,-0.58,-1,262,"SÃO PAULO",2022-05-04,9,2022-04-20,356,298,470,332,389,618,0,0
"2863",132,191.52,18.52,173,0,-0.58,-1,313,"SÃO PAULO",2022-05-04,10,2022-04-27,288,145,557,225,369,601,0,0
"2864",195,226.27,21.87,204.4,0,-0.58,-1,392,"SÃO PAULO",2022-05-04,11,2022-05-04,298,128,675,226,390,690,0,0
"2865",762,45.09,5.49,39.6,0,-0.18,-0.95,82,"SÃO PAULO",2022-06-08,8,2022-05-18,798,756,885,780,822,880,0,1
"2866",825,310.92,12.52,298.4,0,-0.58,-1,394,"SÃO PAULO",2022-06-08,9,2022-05-25,652,547,839,608,704,1046,0,0
"2867",888,528.04,35.64,492.4,0,-0.58,-1,790,"SÃO PAULO",2022-06-08,10,2022-06-01,500,234,1088,385,656,1290,0,0
"2868",951,334.98,42.18,292.8,0,-0.18,-0.95,604,"SÃO PAULO",2022-06-08,11,2022-06-08,571,234,1372,437,745,1175,0,1
"2869",1770,25.71,6.71,19,0,-0.18,-0.95,51,"SÃO PAULO",2022-06-12,8,2022-05-22,958,899,1050,935,987,1009,0,1
"2870",1833,65.91,15.91,50,0,-0.18,-0.95,126,"SÃO PAULO",2022-06-12,9,2022-05-29,1085,942,1323,1028,1149,1211,0,1
"2871",1896,61.24,56.04,0,5.2,0.22,0.5,26,"SÃO PAULO",2022-06-12,10,2022-06-05,1232,777,2091,1044,1473,1206,1,1
"2872",1959,152.19,99.79,0,52.4,0.22,0.5,262,"SÃO PAULO",2022-06-12,11,2022-06-12,1492,691,3050,1128,1890,1230,1,1
"2873",510,264.94,7.34,257.6,0,-0.58,-1,312,"SÃO PAULO",2022-07-06,8,2022-06-15,968,909,1073,942,999,1280,0,0
"2874",573,440,11.2,428.8,0,-0.58,-1,518,"SÃO PAULO",2022-07-06,9,2022-06-22,622,525,795,587,672,1140,0,0
"2875",636,472.58,22.78,449.8,0,-0.58,-1,639,"SÃO PAULO",2022-07-06,10,2022-06-29,306,145,673,237,412,945,0,0
"2876",699,368.51,25.31,343.2,0,-0.58,-1,574,"SÃO PAULO",2022-07-06,11,2022-07-06,212,62,673,136,328,786,0,0
"2877",2274,183.94,7.54,176.4,0,-0.58,-1,234,"SÃO PAULO",2022-07-20,8,2022-06-29,711,648,822,686,744,945,0,0
"2878",2337,219,10.8,208.2,0,-0.58,-1,291,"SÃO PAULO",2022-07-20,9,2022-07-06,495,407,657,457,540,786,0,0
"2879",2400,232.15,17.75,214.4,0,-0.58,-1,372,"SÃO PAULO",2022-07-20,10,2022-07-13,222,92,537,168,301,594,0,0
"2880",2463,163.33,19.33,144,0,-0.18,-0.95,300,"SÃO PAULO",2022-07-20,11,2022-07-20,158,45,528,103,248,458,0,1
"2881",1266,53.57,3.97,49.6,0,-0.58,-1,82,"SÃO PAULO",2022-08-10,8,2022-07-20,376,344,441,362,392,458,0,0
"2882",1329,55.17,5.97,49.2,0,-0.18,-0.95,100,"SÃO PAULO",2022-08-10,9,2022-07-27,314,271,418,296,341,414,0,1
"2883",1392,282.88,10.68,272.2,0,-0.58,-1,367,"SÃO PAULO",2022-08-10,10,2022-08-03,136,58,326,103,183,503,0,0
"2884",1455,234.46,11.26,223.2,0,-0.58,-1,332,"SÃO PAULO",2022-08-10,11,2022-08-10,110,35,331,78,161,442,0,0
"2885",2526,74.73,4.13,70.6,0,-0.58,-1,101,"SÃO PAULO",2022-08-24,8,2022-08-03,402,368,461,387,419,503,0,0
"2886",2589,61.71,6.51,55.2,0,-0.58,-1,106,"SÃO PAULO",2022-08-24,9,2022-08-10,336,283,434,315,365,442,0,0
"2887",2652,136.49,13.89,122.6,0,-0.58,-1,225,"SÃO PAULO",2022-08-24,10,2022-08-17,191,81,390,140,248,416,0,0
"2888",2715,88.57,15.97,72.6,0,-0.18,-0.95,163,"SÃO PAULO",2022-08-24,11,2022-08-24,179,63,490,125,242,342,0,1
"2889",258,10.4,3,7.4,0,-0.18,-0.95,21,"SÃO PAULO",2022-11-05,8,2022-10-15,535,506,576,525,548,556,0,1
"2890",321,81.91,6.91,75,0,-0.58,-1,121,"SÃO PAULO",2022-11-05,9,2022-10-22,509,446,597,482,536,630,0,0
"2891",384,108.75,19.35,89.4,0,-0.18,-0.95,203,"SÃO PAULO",2022-11-05,10,2022-10-29,545,379,814,476,626,748,0,1
"2892",447,516.09,26.49,489.6,0,-0.58,-1,688,"SÃO PAULO",2022-11-05,11,2022-11-05,577,339,968,480,682,1265,0,0
"2893",1518,121.33,6.13,115.2,0,-0.58,-1,160,"SÃO PAULO",2022-12-10,8,2022-11-19,769,713,856,747,794,929,0,0
"2894",1581,37.41,10.01,27.4,0,-0.18,-0.95,73,"SÃO PAULO",2022-12-10,9,2022-11-26,576,481,722,541,617,649,0,1
"2895",1644,78.18,19.78,58.4,0,-0.18,-0.95,150,"SÃO PAULO",2022-12-10,10,2022-12-03,440,257,715,367,519,590,0,1
"2896",1707,84.06,28.06,56,0,-0.18,-0.95,178,"SÃO PAULO",2022-12-10,11,2022-12-10,321,120,766,232,448,499,0,1
"2897",2778,23.65,3.85,0,19.8,-0.58,1,39,"SÃO PAULO",2023-01-28,8,2023-01-07,374,339,424,361,391,335,0,0
"2898",2841,31.11,6.71,0,24.4,-0.18,0.95,56,"SÃO PAULO",2023-01-28,9,2023-01-14,376,319,480,353,404,320,0,1
"2899",2904,24.26,15.66,0,8.6,0.22,0.5,43,"SÃO PAULO",2023-01-28,10,2023-01-21,324,188,554,267,387,281,1,1
"2900",2967,35,25,10,0,0.22,-0.5,50,"SÃO PAULO",2023-01-28,11,2023-01-28,310,122,722,225,415,360,1,1
"2901",2022,7.34,3.34,0,4,-0.18,0.95,14,"SÃO PAULO",2023-02-18,8,2023-01-29,384,354,428,373,399,370,0,1
"2902",2085,29.97,6.97,23,0,-0.18,-0.95,57,"SÃO PAULO",2023-02-18,9,2023-02-05,459,399,566,434,487,516,0,1
"2903",2148,58.17,21.57,36.6,0,-0.18,-0.95,121,"SÃO PAULO",2023-02-18,10,2023-02-12,468,275,782,393,558,589,0,1
"2904",2211,48.24,40.84,7.4,0,0.22,-0.5,37,"SÃO PAULO",2023-02-18,11,2023-02-19,516,210,1194,383,693,553,1,1
"2905",1014,7.55,4.35,3.2,0,0.22,-0.5,16,"SÃO PAULO",2023-03-10,8,2023-02-18,550,510,605,535,569,566,1,1
"2906",1077,73.88,7.88,66,0,-0.58,-1,124,"SÃO PAULO",2023-03-10,9,2023-02-25,527,460,638,500,561,651,0,0
"2907",1140,29.81,21.61,8.2,0,0.22,-0.5,41,"SÃO PAULO",2023-03-10,10,2023-03-04,522,337,888,452,613,563,1,1
"2908",1203,51.33,41.93,9.4,0,0.22,-0.5,47,"SÃO PAULO",2023-03-10,11,2023-03-11,502,191,1184,373,693,549,1,1
"2909",3030,24.03,4.83,19.2,0,-0.18,-0.95,44,"SÃO PAULO",2023-04-28,8,2023-04-07,399,351,464,380,417,443,0,1
"2910",3093,68.36,6.96,61.4,0,-0.58,-1,111,"SÃO PAULO",2023-04-28,9,2023-04-14,306,245,401,281,335,417,0,0
"2911",3156,92.23,11.63,80.6,0,-0.18,-0.95,167,"SÃO PAULO",2023-04-28,10,2023-04-21,230,132,405,190,279,397,0,1
"2912",3219,148.8,14.4,134.4,0,-0.58,-1,256,"SÃO PAULO",2023-04-28,11,2023-04-28,178,69,419,132,241,434,0,0
"2913",26,1.61,0.01,1.6,0,-0.58,-1,2,"TRÊS COLINAS",2022-05-04,8,2022-04-13,0,0,1,0,0,2,0,0
"2914",89,3.22,0.02,3.2,0,-0.58,-1,4,"TRÊS COLINAS",2022-05-04,9,2022-04-20,0,0,2,0,0,4,0,0
"2915",152,4.22,0.02,4.2,0,-0.58,-1,5,"TRÊS COLINAS",2022-05-04,10,2022-04-27,0,0,2,0,0,5,0,0
"2916",215,13.22,0.02,13.2,0,-0.58,-1,14,"TRÊS COLINAS",2022-05-04,11,2022-05-04,0,0,2,0,0,14,0,0
"2917",782,17.01,6.21,0,10.8,-0.18,0.95,28,"TRÊS COLINAS",2022-06-08,8,2022-05-18,53,22,223,38,80,25,0,1
"2918",845,33.52,10.92,0,22.6,-0.58,1,55,"TRÊS COLINAS",2022-06-08,9,2022-05-25,76,22,384,49,122,21,0,0
"2919",908,64.93,18.33,0,46.6,-0.58,1,101,"TRÊS COLINAS",2022-06-08,10,2022-06-01,120,30,623,74,198,19,0,0
"2920",971,117.47,32.27,0,85.2,-0.58,1,178,"TRÊS COLINAS",2022-06-08,11,2022-06-08,188,40,1037,104,327,10,0,0
"2921",1790,20.23,6.03,0,14.2,-0.58,1,33,"TRÊS COLINAS",2022-06-12,8,2022-05-22,55,24,227,39,79,22,0,0
"2922",1853,31.15,8.75,0,22.4,-0.58,1,50,"TRÊS COLINAS",2022-06-12,9,2022-05-29,68,20,285,47,108,18,0,0
"2923",1916,59.29,15.49,0,43.8,-0.58,1,89,"TRÊS COLINAS",2022-06-12,10,2022-06-05,104,28,527,67,172,15,0,0
"2924",1979,90.99,24.99,0,66,-0.58,1,138,"TRÊS COLINAS",2022-06-12,11,2022-06-12,151,33,882,89,254,13,0,0
"2925",530,10.94,0.14,10.8,0,-0.58,-1,12,"TRÊS COLINAS",2022-07-06,8,2022-06-15,1,0,4,0,1,13,0,0
"2926",593,4.64,0.24,4.4,0,-0.58,-1,6,"TRÊS COLINAS",2022-07-06,9,2022-06-22,1,0,4,0,2,7,0,0
"2927",656,8.75,0.15,8.6,0,-0.58,-1,11,"TRÊS COLINAS",2022-07-06,10,2022-06-29,0,0,5,0,1,11,0,0
"2928",719,4.75,0.15,4.6,0,-0.58,-1,7,"TRÊS COLINAS",2022-07-06,11,2022-07-06,0,0,5,0,1,7,0,0
"2929",2294,8.94,0.14,8.8,0,-0.58,-1,10,"TRÊS COLINAS",2022-07-20,8,2022-06-29,1,0,4,0,1,11,0,0
"2930",2357,4.25,0.25,4,0,-0.58,-1,6,"TRÊS COLINAS",2022-07-20,9,2022-07-06,1,0,5,0,2,7,0,0
"2931",2420,1.06,0.26,0.8,0,-0.18,-0.95,2,"TRÊS COLINAS",2022-07-20,10,2022-07-13,1,0,6,0,2,3,0,1
"2932",2483,0.48,0.28,0.2,0,0.22,-0.5,1,"TRÊS COLINAS",2022-07-20,11,2022-07-20,1,0,8,0,2,2,1,1
"2933",1286,0.4,0.4,0,0,0.42,0,0,"TRÊS COLINAS",2022-08-10,8,2022-07-20,2,0,10,1,4,2,1,1
"2934",1349,3.81,0.41,3.4,0,-0.18,-0.95,7,"TRÊS COLINAS",2022-08-10,9,2022-07-27,2,0,11,1,4,9,0,1
"2935",1412,1.42,0.42,1,0,-0.18,-0.95,3,"TRÊS COLINAS",2022-08-10,10,2022-08-03,2,0,12,1,4,5,0,1
"2936",1475,3.55,0.55,3,0,-0.18,-0.95,7,"TRÊS COLINAS",2022-08-10,11,2022-08-10,1,0,15,0,4,8,0,1
"2937",2546,7.95,0.95,0,7,-0.58,1,11,"TRÊS COLINAS",2022-08-24,8,2022-08-03,16,9,34,13,20,5,0,0
"2938",2609,6.07,1.87,0,4.2,-0.18,0.95,11,"TRÊS COLINAS",2022-08-24,9,2022-08-10,19,7,54,13,27,8,0,1
"2939",2672,9.03,3.03,0,6,-0.18,0.95,16,"TRÊS COLINAS",2022-08-24,10,2022-08-17,23,4,97,14,35,7,0,1
"2940",2735,15.79,5.59,0,10.2,-0.18,0.95,27,"TRÊS COLINAS",2022-08-24,11,2022-08-24,33,5,194,18,55,6,0,1
"2941",278,0.33,0.13,0.2,0,0.22,-0.5,1,"TRÊS COLINAS",2022-11-05,8,2022-10-15,1,1,4,1,2,2,1,1
"2942",341,0.33,0.13,0,0.2,0.22,0.5,1,"TRÊS COLINAS",2022-11-05,9,2022-10-22,1,0,3,0,1,0,1,1
"2943",404,0.34,0.14,0,0.2,0.22,0.5,1,"TRÊS COLINAS",2022-11-05,10,2022-10-29,1,0,4,0,1,0,1,1
"2944",467,0.94,0.14,0.8,0,-0.18,-0.95,2,"TRÊS COLINAS",2022-11-05,11,2022-11-05,0,0,4,0,1,2,0,1
"2945",1538,1.7,0.7,0,1,-0.18,0.95,3,"TRÊS COLINAS",2022-12-10,8,2022-11-19,9,5,25,7,12,6,0,1
"2946",1601,1.01,1.01,0,0,0.42,0,0,"TRÊS COLINAS",2022-12-10,9,2022-11-26,10,5,36,8,15,10,1,1
"2947",1664,2.12,1.72,0,0.4,0.22,0.5,2,"TRÊS COLINAS",2022-12-10,10,2022-12-03,11,2,54,6,18,9,1,1
"2948",1727,3.32,2.92,0,0.4,0.22,0.5,2,"TRÊS COLINAS",2022-12-10,11,2022-12-10,15,2,104,8,27,13,1,1
"2949",2798,0.47,0.27,0.2,0,0.22,-0.5,1,"TRÊS COLINAS",2023-01-28,8,2023-01-07,13,12,19,12,14,14,1,1
"2950",2861,0.61,0.41,0.2,0,0.22,-0.5,1,"TRÊS COLINAS",2023-01-28,9,2023-01-14,11,8,19,10,13,12,1,1
"2951",2924,1.14,0.94,0.2,0,0.22,-0.5,1,"TRÊS COLINAS",2023-01-28,10,2023-01-21,9,2,26,6,13,10,1,1
"2952",2987,1.4,1.2,0,0.2,0.22,0.5,1,"TRÊS COLINAS",2023-01-28,11,2023-01-28,9,1,31,5,14,8,1,1
"2953",2042,0.93,0.13,0.8,0,-0.18,-0.95,2,"TRÊS COLINAS",2023-02-18,8,2023-01-29,7,7,10,7,8,9,0,1
"2954",2105,1.65,0.25,1.4,0,-0.18,-0.95,3,"TRÊS COLINAS",2023-02-18,9,2023-02-05,4,3,8,3,5,7,0,1
"2955",2168,4.9,0.5,4.4,0,-0.58,-1,8,"TRÊS COLINAS",2023-02-18,10,2023-02-12,3,0,10,1,5,11,0,0
